[(2019-10-28 05:06:06,415) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:06:06,415) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:06:06,415) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:06:06,416) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:06:34,782) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:06:34,782) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:06:34,782) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:06:34,782) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:06:58,995) (main:90) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:09:13,849) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:09:13,849) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:09:13,849) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:09:13,849) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:09:30,137) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:10:22,651) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:10:22,651) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:10:22,651) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:10:22,652) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:10:26,931) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:10:43,313) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:11:07,175) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:11:07,175) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:11:07,176) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:11:07,176) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:11:27,683) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:11:35,214) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:14:33,359) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:14:33,359) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:14:33,359) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:14:33,360) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:14:53,833) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:14:53,833) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:14:53,833) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:14:53,834) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:14:54,463) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:14:57,381) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:15:14,880) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:15:14,880) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:15:14,880) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:15:14,881) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:15:43,286) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:15:46,091) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:15:55,953) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:15:55,953) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:15:55,953) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:15:55,954) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:16:40,007) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:16:42,451) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:16:44,581) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:24:54,199) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:24:54,199) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:24:54,199) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:24:54,200) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:25:39,108) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:25:41,420) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:25:44,359) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:30:16,447) (main:43) : INFO] "637451243459051522"
[(2019-10-28 05:30:16,447) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 05:30:16,447) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 05:30:16,448) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
[(2019-10-28 05:31:34,028) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:31:36,393) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 05:31:38,643) (main:91) : DEBUG] "invalid literal for int() with base 10: 'Id'"
[(2019-10-28 06:17:18,693) (main:43) : INFO] "637451243459051522"
[(2019-10-28 06:17:18,694) (main:44) : INFO] "The bot started successfully! :)"
[(2019-10-28 06:17:18,697) (main:45) : DEBUG] "Looking through all servers to make sure members and server data is correct"
[(2019-10-28 06:17:18,699) (guild:79) : DEBUG] "Checking files for the guild 493279314377441290"
